Area Codes,All Ages
E01006012,"1,818"
E01006015,"1,388"
E01006016,"1,873"
E01006011,"1,643"
E01006013,"1,272"
E01006014,"1,290"
E01006019,"1,526"
E01006020,"1,620"
E01005963,"1,159"
E01005964,"1,496"
E01005965,"1,438"
E01005966,"1,421"
E01005967,"1,408"
E01006031,"1,564"
E01006032,"1,311"
E01006033,"1,632"
E01006034,"2,246"
E01006035,"1,972"
E01006036,"2,007"
E01005970,"1,423"
E01005972,"1,699"
E01005974,"1,693"
E01005975,"1,624"
E01006024,"1,771"
E01006026,"1,598"
E01006037,"1,509"
E01006038,"1,596"
E01006047,"1,305"
E01006048,"1,510"
E01006049,"1,536"
E01006051,"1,614"
E01005985,"1,543"
E01005987,"1,526"
E01005988,"1,597"
E01005990,"1,373"
E01005991,"1,437"
E01005971,"1,359"
E01005986,"1,264"
E01005989,"1,183"
E01005992,"1,306"
E01005973,"1,364"
E01005976,"1,477"
E01005977,"1,534"
E01005978,"1,346"
E01006025,"1,443"
E01006027,"1,570"
E01006050,"1,725"
E01006052,"1,507"
E01006028,"1,735"
E01006029,"1,923"
E01006030,"1,737"
E01006039,"1,380"
E01006040,"1,812"
E01006041,"1,606"
E01005979,"1,645"
E01005980,"1,483"
E01005981,"1,530"
E01005982,"1,282"
E01005983,"1,519"
E01005984,"1,545"
E01006042,"1,639"
E01006043,"1,471"
E01006044,"1,407"
E01006045,"1,237"
E01006046,"1,475"
E08000009,"233,288"
E01006109,"1,230"
E01006110,"1,767"
E01006111,"1,779"
E01006112,"1,859"
E01006185,"2,182"
E01006188,"1,654"
E01006116,"1,310"
E01006117,"1,677"
E01006118,"1,516"
E01006119,"1,590"
E01006121,"1,526"
E01006141,"1,642"
E01006186,"1,986"
E01006187,"2,582"
E01006189,"2,290"
E01006113,"1,533"
E01006114,"1,718"
E01006115,"1,593"
E01006145,"1,838"
E01006146,"1,850"
E01006122,"1,755"
E01006123,"1,715"
E01006124,"1,453"
E01006128,"1,745"
E01006131,"1,596"
E01006155,"1,617"
E01006157,"1,516"
E01006159,"1,868"
E01006182,"1,458"
E01006183,"1,731"
E01006125,"1,519"
E01006126,"1,702"
E01006127,"1,586"
E01006130,"1,775"
E01006132,"1,574"
E01006156,"1,783"
E01006158,"1,713"
E01006179,"1,769"
E01006184,"1,787"
E01006198,"1,463"
E01006199,"1,585"
E01006200,"1,567"
E01006201,"1,606"
E01006202,"1,359"
E01006120,"1,417"
E01006129,"1,387"
E01006133,"1,492"
E01006197,"1,547"
E01006203,"1,397"
E01006142,"1,738"
E01006143,"1,735"
E01006144,"1,432"
E01006180,"1,934"
E01006181,"1,752"
E01006147,"1,442"
E01006149,"1,606"
E01006150,"1,622"
E01006154,"1,494"
E01006165,"2,050"
E01006166,"1,560"
E01006169,"1,606"
E01006170,"1,566"
E01006171,"1,795"
E01006098,"1,361"
E01006099,"1,341"
E01006164,"1,788"
E01006174,"1,864"
E01006178,"1,847"
E01006097,"1,886"
E01006160,"1,991"
E01006161,"2,145"
E01006162,"1,684"
E01006163,"1,847"
E01006148,"1,693"
E01006151,"1,546"
E01006152,"1,626"
E01006153,"1,549"
E01006172,"1,522"
E01006104,"1,659"
E01006105,"2,093"
E01006106,"1,504"
E01006107,"1,548"
E01006108,"1,731"
E01006102,"1,364"
E01006173,"1,504"
E01006175,"1,679"
E01006176,"1,835"
E01006177,"1,731"
E01006091,"2,884"
E01006092,"1,351"
E01006095,"1,701"
E01006167,"1,650"
E01006168,"1,961"
E01006090,"2,150"
E01006094,"1,529"
E01006096,"1,631"
E01006100,"1,565"
E01006103,"1,616"
E01006101,"1,546"
E01006190,"1,764"
E01006195,"1,833"
E01006196,"1,813"
E01006210,"1,687"
E01006204,"1,593"
E01006206,"1,929"
E01006207,"1,675"
E01006208,"1,624"
E01006211,"1,614"
E01006093,"1,554"
E01006191,"1,643"
E01006192,"1,491"
E01006205,"1,385"
E01006209,"1,627"
E01006078,"1,962"
E01006080,"1,918"
E01006089,"1,704"
E01006193,"1,547"
E01006194,"2,507"
E01006074,"1,614"
E01006075,"2,124"
E01006076,"1,687"
E01006079,"2,182"
E01006087,"1,538"
E01006083,"1,331"
E01006084,"1,777"
E01006088,"1,617"
E01006139,"1,843"
E01006140,"1,745"
E01006077,"1,677"
E01006081,"1,412"
E01006082,"1,590"
E01006085,"1,588"
E01006086,"1,697"
E01006134,"1,533"
E01006135,"1,753"
E01006136,"1,614"
E01006137,"1,434"
E01006138,"1,804"
E08000010,"322,022"
E01006315,"1,185"
E01006316,"1,532"
E01006317,"1,488"
E01006319,"1,435"
E01006229,"1,470"
E01006230,"1,426"
E01006233,"1,470"
E01006237,"1,585"
E01006238,"1,565"
E01006259,"1,300"
E01006312,"1,444"
E01006313,"1,134"
E01006314,"1,685"
E01006318,"1,415"
E01006320,"1,343"
E01006321,"1,675"
E01006231,"1,506"
E01006232,"1,950"
E01006234,"1,185"
E01006235,"1,522"
E01006253,"1,582"
E01006254,"1,617"
E01006255,"1,483"
E01006256,"1,444"
E01006260,"1,529"
E01006370,"1,681"
E01006372,"1,702"
E01006373,"1,538"
E01006374,"1,603"
E01006390,"1,561"
E01006236,"1,526"
E01006388,"1,669"
E01006389,"1,361"
E01006391,"1,607"
E01006257,"1,258"
E01006258,"1,677"
E01006369,"1,600"
E01006371,"1,534"
E01006375,"1,590"
E01006306,"1,572"
E01006307,"1,472"
E01006386,"1,471"
E01006387,"1,442"
E01006392,"1,540"
E01006350,"1,941"
E01006351,"2,112"
E01006357,"1,842"
E01006360,"1,749"
E01006361,"1,709"
E01006356,"1,454"
E01006396,"1,490"
E01006397,"1,114"
E01006398,"1,049"
E01006399,"1,577"
E01006305,"1,850"
E01006308,"1,633"
E01006309,"1,693"
E01006310,"1,620"
E01006311,"1,642"
E01006269,"1,605"
E01006271,"1,747"
E01006272,"1,670"
E01006273,"1,514"
E01006276,"2,308"
E01006353,"1,551"
E01006354,"1,600"
E01006355,"1,533"
E01006358,"1,988"
E01006359,"1,538"
E01006349,"1,886"
E01006352,"1,787"
E01006404,"1,703"
E01006405,"1,444"
E01006411,"1,632"
E01006270,"1,543"
E01006274,"1,523"
E01006275,"1,658"
E01006277,"1,765"
E01006286,"1,495"
E01006239,"2,037"
E01006240,"1,541"
E01006241,"2,002"
E01006287,"1,169"
E01006289,"1,804"
E01006362,"1,731"
E01006363,"1,539"
E01006364,"1,889"
E01006365,"2,392"
E01006366,"1,611"
E01006367,"1,718"
E01006368,"1,736"
E01006278,"1,654"
E01006279,"1,590"
E01006280,"1,401"
E01006281,"1,833"
E01006285,"1,833"
E01006406,"1,445"
E01006407,"1,500"
E01006408,"1,631"
E01006409,"1,360"
E01006410,"1,379"
E01006393,"1,497"
E01006394,"1,589"
E01006395,"2,702"
E01006400,"1,546"
E01006401,"1,474"
E01006402,"1,175"
E01006403,"1,708"
E01006290,"1,355"
E01006291,"1,526"
E01006292,"1,528"
E01006293,"1,709"
E01006242,"1,694"
E01006243,"2,154"
E01006244,"1,619"
E01006245,"2,491"
E01006213,"1,684"
E01006215,"1,718"
E01006217,"2,431"
E01006218,"2,129"
E01006219,"1,256"
E01006288,"1,841"
E01006294,"2,038"
E01006295,"1,616"
E01006377,"1,537"
E01006378,"1,336"
E01006212,"1,363"
E01006214,"1,446"
E01006216,"2,241"
E01006322,"1,585"
E01006329,"1,526"
E01006282,"1,747"
E01006283,"1,519"
E01006284,"1,556"
E01006336,"1,684"
E01006337,"1,499"
E01006376,"1,757"
E01006381,"2,051"
E01006382,"1,385"
E01006383,"1,679"
E01006384,"1,399"
E01006250,"1,567"
E01006251,"1,429"
E01006379,"1,492"
E01006380,"1,653"
E01006385,"1,460"
E01006328,"1,419"
E01006333,"1,836"
E01006334,"1,615"
E01006338,"1,699"
E01006248,"1,611"
E01006249,"1,614"
E01006330,"1,623"
E01006331,"1,622"
E01006332,"2,042"
E01006262,"1,561"
E01006263,"1,494"
E01006266,"1,342"
E01006267,"1,634"
E01006268,"1,753"
E01006323,"1,507"
E01006324,"1,352"
E01006325,"1,618"
E01006326,"1,378"
E01006327,"1,587"
E01006246,"1,573"
E01006247,"1,349"
E01006252,"1,493"
E01006297,"1,628"
E01006335,"1,633"
E01006220,"1,835"
E01006221,"1,635"
E01006222,"1,592"
E01006224,"1,513"
E01006226,"1,762"
E01006223,"1,614"
E01006225,"1,490"
E01006261,"1,539"
E01006264,"1,325"
E01006265,"1,403"
E01006296,"1,538"
E01006298,"1,438"
E01006299,"1,986"
E01006300,"1,408"
E01006301,"1,378"
E01006227,"1,588"
E01006228,"1,674"
E01006342,"1,590"
E01006344,"1,519"
E01006346,"2,150"
E01006339,"1,321"
E01006340,"1,435"
E01006343,"1,757"
E01006345,"1,542"
E01006348,"1,703"
E01006302,"1,679"
E01006303,"1,418"
E01006304,"1,482"
E01006341,"1,615"
E01006347,"1,585"
E07000117,"87,371"
E01024859,"1,509"
E01024861,"1,274"
E01024862,"1,524"
E01024891,"1,817"
E01024892,"1,409"
E01024894,"1,342"
E01024893,"1,521"
E01024896,"1,316"
E01024897,"1,382"
E01024898,"1,545"
E01024856,"1,703"
E01024875,"1,580"
E01024876,"1,374"
E01024877,"1,637"
E01024878,"1,610"
E01024895,"1,368"
E01024883,"1,502"
E01024884,"1,579"
E01024885,"1,714"
E01024886,"1,442"
E01024889,"1,267"
E01024890,"1,431"
E01024879,"1,318"
E01024880,"1,470"
E01024912,"1,349"
E01024913,"1,313"
E01024914,"1,445"
E01024881,"1,487"
E01024882,"1,427"
E01024902,"1,548"
E01024911,"1,777"
E01024855,"1,415"
E01024857,"1,560"
E01024858,"1,441"
E01024864,"1,530"
E01024863,"1,470"
E01024865,"1,456"
E01024866,"1,775"
E01024867,"1,356"
E01024860,"1,243"
E01024868,"1,190"
E01024869,"1,372"
E01024870,"1,189"
E01024872,"1,370"
E01024899,"1,600"
E01024900,"1,653"
E01024907,"1,162"
E01024908,"1,221"
E01024909,"1,516"
E01024874,997
E01024887,"1,531"
E01024888,"1,640"
E01024901,"1,783"
E01024904,"1,690"
E01024906,"1,706"
E01024910,"1,367"
E01024871,"1,354"
E01024873,"1,328"
E01024903,"1,283"
E01024905,"1,193"
E07000118,"112,969"
E01024951,"1,188"
E01024952,"1,362"
E01024953,"1,369"
E01024954,"1,597"
E01024921,"2,063"
E01024978,"1,394"
E01024979,"1,393"
E01024980,"1,420"
E01024946,"1,205"
E01024947,"1,392"
E01024955,"1,523"
E01024956,"1,387"
E01024957,"1,602"
E01024958,"1,333"
E01024948,"1,582"
E01024949,"3,119"
E01024950,"1,410"
E01024977,"2,306"
E01024967,"1,288"
E01024968,"1,961"
E01024969,"1,322"
E01024970,"1,335"
E01024971,"1,248"
E01024972,"1,206"
E01024929,"1,277"
E01024930,"1,457"
E01024931,"1,405"
E01024932,992
E01024933,"1,218"
E01024937,"1,484"
E01024964,"1,437"
E01024974,"1,579"
E01024975,"3,285"
E01024976,"1,662"
E01024919,"4,207"
E01024920,"1,934"
E01024934,"1,492"
E01024935,"1,368"
E01024925,"1,696"
E01024926,"2,299"
E01024927,"1,742"
E01024928,"1,439"
E01024936,"1,531"
E01024938,"2,083"
E01024939,"2,047"
E01024940,"1,795"
E01024941,"1,728"
E01024923,"1,239"
E01024924,"1,474"
E01024963,"1,522"
E01024965,"1,425"
E01024966,"1,804"
E01024942,"1,791"
E01024943,"2,369"
E01024944,"1,987"
E01024945,"3,176"
E01024922,"1,430"
E01024959,"1,774"
E01024960,"1,689"
E01024961,"1,615"
E01024962,"1,563"
E01024915,"2,388"
E01024916,"1,787"
E01024917,"1,831"
E01024918,"1,771"
E01024973,"2,172"
E07000119,"77,322"
E01024993,"1,480"
E01025026,"1,427"
E01025027,"1,814"
E01025028,"1,401"
E01025031,"1,328"
E01025007,"1,279"
E01025008,"1,174"
E01025009,"1,493"
E01025011,"1,504"
E01025012,"2,249"
E01025013,"1,702"
E01025019,"1,415"
E01024998,"1,808"
E01025010,"1,832"
E01025014,"1,640"
E01025015,"1,495"
E01025004,"1,342"
E01025006,"1,326"
E01025023,"1,322"
E01025024,"1,340"
E01025025,"1,598"
E01025001,"1,647"
E01025002,"1,478"
E01025005,"1,433"
E01025016,"2,387"
E01025018,"1,260"
E01024984,"1,460"
E01024985,"1,419"
E01024986,"1,641"
E01024987,"1,268"
E01024988,"1,567"
E01024989,"1,465"
E01024996,"1,179"
E01024997,"1,404"
E01024999,"1,449"
E01025000,"1,300"
E01025029,"2,051"
E01025030,"1,674"
E01024981,"1,365"
E01024982,"1,383"
E01024983,"1,484"
E01024994,"1,627"
E01024995,"1,407"
E01025003,"1,634"
E01025017,"1,427"
E01024990,"1,535"
E01024991,"1,081"
E01024992,"1,392"
E01025020,"1,417"
E01025021,"1,442"
E01025022,"2,077"
E07000120,"80,228"
E01025060,"1,509"
E01025061,"1,453"
E01025062,"1,555"
E01025063,"1,490"
E01025064,"1,576"
E01025065,"1,660"
E01025066,"1,571"
E01025032,"1,433"
E01025033,"2,212"
E01025034,"1,716"
E01025048,"1,446"
E01025049,"1,576"
E01025050,"1,508"
E01025053,"1,551"
E01025070,"1,188"
E01025071,"1,328"
E01025072,"1,344"
E01025073,"1,200"
E01025074,"1,386"
E01025051,"1,542"
E01025052,"1,469"
E01025057,"1,615"
E01025058,"1,433"
E01025059,"1,467"
E01025067,"1,442"
E01025068,"1,533"
E01025069,"1,518"
E01025044,"1,190"
E01025045,"1,276"
E01025046,"1,145"
E01025081,"1,662"
E01025041,"1,676"
E01025042,"2,128"
E01025082,"1,722"
E01025083,"2,022"
E01025084,"1,679"
E01033231,"2,967"
E01025055,"1,546"
E01025075,"1,719"
E01025076,"1,320"
E01025077,"1,439"
E01025078,"1,457"
E01025035,"1,490"
E01025036,"1,399"
E01025037,"1,465"
E01025038,"1,337"
E01025039,"1,217"
E01025040,"1,531"
E01025054,"1,656"
E01025056,"1,325"
E01025079,"1,586"
E01025080,"1,553"
E07000121,"142,283"
E01025088,"1,114"
E01025096,"1,666"
E01025097,"1,567"
E01025098,"1,399"
E01025148,"2,098"
E01025168,"1,101"
E01025169,"1,269"
E01025130,"2,063"
E01025132,"1,433"
E01025166,"1,201"
E01025167,"1,163"
E01025089,"1,411"
E01025090,"1,744"
E01025158,"1,423"
E01025159,"1,426"
E01025160,"1,283"
E01025085,"1,400"
E01025086,"1,441"
E01025087,"1,310"
E01025161,"1,134"
E01025108,"1,307"
E01025109,"1,167"
E01025131,"1,609"
E01025133,"1,471"
E01025112,"1,696"
E01025136,"1,559"
E01025138,"1,453"
E01025139,"1,764"
E01025140,"1,505"
E01025111,"1,768"
E01025113,"1,526"
E01025118,"1,129"
E01025119,"1,414"
E01025110,"1,454"
E01025116,"1,383"
E01025117,"1,438"
E01025120,"1,648"
E01025170,"1,676"
E01025171,"1,801"
E01025172,"1,554"
E01025173,"1,699"
E01025149,"2,166"
E01025150,"1,518"
E01025151,"1,655"
E01025152,"1,515"
E01025154,"1,372"
E01025091,"1,509"
E01025092,"1,247"
E01025095,"1,996"
E01025126,"2,043"
E01025093,"2,037"
E01025094,"1,340"
E01025099,"1,611"
E01033071,"1,649"
E01033073,"1,919"
E01025125,"1,663"
E01025128,"1,427"
E01025129,"1,492"
E01025147,"1,503"
E01025114,"1,497"
E01025115,"1,587"
E01025121,"2,118"
E01025122,"1,695"
E01025123,"2,574"
E01025124,"1,607"
E01033072,"2,419"
E01025100,"1,642"
E01025101,"1,456"
E01025102,"1,536"
E01025103,"1,380"
E01025144,"2,076"
E01025146,"2,038"
E01025127,"1,429"
E01025141,"1,493"
E01025143,"1,411"
E01025145,"1,458"
E01025105,"5,573"
E01025106,"1,841"
E01025107,"1,580"
E01025142,"1,415"
E01025137,"1,444"
E01025162,"1,407"
E01025163,"1,368"
E01025164,"1,388"
E01025165,"1,552"
E01025153,"1,277"
E01025155,"1,284"
E01025156,"1,251"
E01025157,"1,158"
E07000122,"90,111"
E01025191,"1,258"
E01025192,"1,479"
E01025193,"1,325"
E01025194,"1,421"
E01025195,"1,195"
E01025196,"1,603"
E01025197,"1,329"
E01025198,"1,393"
E01025199,"1,616"
E01025200,"1,516"
E01025201,"1,585"
E01025202,"1,421"
E01025205,"1,381"
E01025206,"1,161"
E01025207,"1,214"
E01025208,"1,239"
E01025220,"1,669"
E01025221,"1,370"
E01025222,"1,467"
E01025223,"1,433"
E01025178,"1,762"
E01025179,"1,547"
E01025180,"1,849"
E01025203,"1,659"
E01025226,"1,509"
E01025227,"2,043"
E01025228,"1,551"
E01025174,"1,470"
E01025175,"1,533"
E01025176,"2,055"
E01025177,"1,755"
E01025204,"1,712"
E01025211,"1,397"
E01025181,"1,545"
E01025182,"1,613"
E01025183,"1,631"
E01025184,"1,714"
E01025188,"2,033"
E01025189,"1,640"
E01025210,"1,861"
E01025217,"1,494"
E01025218,"1,344"
E01025219,"1,264"
E01025224,"2,199"
E01025225,"1,701"
E01025229,"2,226"
E01025230,"1,765"
E01025187,"1,451"
E01025190,"1,694"
E01025209,"1,762"
E01025216,"2,152"
E01025185,"2,055"
E01025186,"1,719"
E01025212,"1,402"
E01025213,"1,138"
E01025214,"1,348"
E01025215,"1,443"
E07000123,"141,302"
E01025278,"2,570"
E01025279,"1,900"
E01025282,"1,432"
E01025257,"1,320"
E01025277,"1,684"
E01025280,"1,783"
E01025281,"1,534"
E01025256,"1,541"
E01025258,"1,457"
E01025259,"2,110"
E01025299,"1,420"
E01025301,"1,177"
E01025302,"1,240"
E01025253,"1,829"
E01025254,"1,152"
E01025255,"1,593"
E01025300,"1,075"
E01025303,"1,307"
E01025260,"1,538"
E01025262,"1,503"
E01025263,"1,555"
E01025264,"1,452"
E01025239,"1,378"
E01025241,"1,585"
E01025242,"1,602"
E01025243,"2,025"
E01025251,"1,507"
E01025234,"1,487"
E01025235,"1,712"
E01025237,"1,537"
E01025238,"1,599"
E01025245,"2,717"
E01025252,"1,465"
E01025233,"1,380"
E01025240,"1,574"
E01025261,"1,414"
E01025266,"1,229"
E01025309,"1,216"
E01025236,"1,534"
E01025283,"1,758"
E01025284,"1,780"
E01025285,"1,439"
E01025286,"1,856"
E01025287,"1,960"
E01025270,"1,622"
E01025272,"1,534"
E01025273,"1,377"
E01025288,"1,699"
E01025246,"1,738"
E01025274,"1,955"
E01025275,"1,648"
E01025294,"1,970"
E01025276,"1,683"
E01025308,"1,580"
E01025310,"1,581"
E01025311,"1,299"
E01025312,"1,567"
E01025313,"1,975"
E01025314,"2,503"
E01025231,"1,416"
E01025232,"1,566"
E01025265,"1,407"
E01025267,"1,424"
E01025268,"1,812"
E01025269,"1,854"
E01025271,"1,586"
E01025295,"2,588"
E01025296,"2,032"
E01025297,"2,010"
E01025298,"1,711"
E01025244,"1,706"
E01025292,"3,019"
E01025293,"2,015"
E01025247,"1,725"
E01025248,"1,321"
E01025249,958
E01025250,"1,669"
E01025304,"1,850"
E01025305,"1,654"
E01025289,"1,605"
E01025290,"1,592"
E01025291,"1,241"
E01025306,"1,772"
E01033223,"1,803"
E01033224,"1,067"
E01033226,"1,242"
E07000124,"58,480"
E01025315,"1,702"
E01025320,"1,297"
E01025331,"1,388"
E01025348,"1,575"
E01025349,"1,386"
E01025334,"1,551"
E01025344,"1,289"
E01025345,"1,488"
E01025346,"1,472"
E01025347,"1,630"
E01025329,"1,763"
E01025330,"1,410"
E01025335,"1,380"
E01025338,"1,627"
E01025339,"1,668"
E01025322,"1,423"
E01025326,"1,456"
E01025327,"1,306"
E01025342,"1,573"
E01025321,"1,313"
E01025340,"1,407"
E01025341,"1,215"
E01025343,"1,489"
E01025354,"1,547"
E01025316,"1,548"
E01025317,"1,203"
E01025325,"1,576"
E01025328,"1,369"
E01025318,"1,019"
E01025319,"2,101"
E01025333,"1,322"
E01025350,"1,309"
E01025351,"2,841"
E01025323,"1,123"
E01025324,"1,505"
E01025332,993
E01025336,"1,137"
E01025337,"1,572"
E01025352,"1,456"
E01025353,"1,051"
E07000125,"69,487"
E01025355,"2,311"
E01025361,"2,062"
E01025362,"2,035"
E01025393,"1,383"
E01025363,"1,356"
E01025364,"1,263"
E01025366,"1,530"
E01025395,"1,524"
E01025396,"1,341"
E01025397,"1,758"
E01025398,"1,436"
E01025367,"1,773"
E01025368,"1,597"
E01025369,"1,292"
E01025381,"1,509"
E01025382,"1,788"
E01025383,"2,562"
E01025356,"1,561"
E01025373,"1,672"
E01025385,"1,241"
E01025387,"1,359"
E01033281,"2,709"
E01025377,"1,545"
E01025378,"1,543"
E01025379,"1,391"
E01025380,"1,540"
E01025357,"1,363"
E01025358,"2,263"
E01025365,"1,473"
E01025384,"1,231"
E01025359,"1,692"
E01025360,"2,046"
E01025375,"1,644"
E01025376,"2,316"
E01025371,"1,438"
E01025374,"1,431"
E01025391,"1,533"
E01025392,"1,279"
E01025394,"1,550"
E01025370,"1,147"
E01025388,"1,518"
E01025389,"1,407"
E01025390,"1,075"
E07000126,"109,651"
E01025424,"1,282"
E01025425,"1,357"
E01025426,"1,237"
E01025466,"1,518"
E01025413,"1,826"
E01025414,"1,539"
E01025456,"1,157"
E01025458,"1,438"
E01025408,"1,432"
E01025409,"1,316"
E01025410,"1,357"
E01025467,"1,965"
E01025403,"2,045"
E01025457,"1,444"
E01025463,"1,338"
E01025464,"1,253"
E01025465,"1,088"
E01025411,"2,080"
E01025448,"1,567"
E01025449,993
E01025450,"1,017"
E01025412,"1,477"
E01025427,"1,305"
E01025428,"1,602"
E01025429,"1,422"
E01025404,"1,232"
E01025405,"1,133"
E01025406,"1,161"
E01025407,"2,001"
E01025399,"1,573"
E01025400,"1,895"
E01025401,"1,433"
E01025402,"1,614"
E01025442,"1,045"
E01025443,"1,301"
E01025444,"1,304"
E01025461,"1,860"
E01025462,"1,768"
E01025439,"1,392"
E01025453,"1,638"
E01025454,"1,264"
E01025455,"1,542"
E01025436,"2,217"
E01025437,"1,909"
E01025438,"1,318"
E01025440,"1,379"
E01025441,"1,373"
E01025417,"1,492"
E01025418,"1,452"
E01025419,"1,537"
E01025420,"2,711"
E01025421,"2,638"
E01025422,"1,379"
E01025431,"1,750"
E01025433,"1,702"
E01025416,"1,476"
E01025451,"1,925"
E01025452,"1,722"
E01025415,"2,071"
E01025423,"1,362"
E01025435,"1,511"
E01025446,"1,411"
E01025430,"1,991"
E01025434,"1,928"
E01032928,"2,769"
E01032929,"1,029"
E01025445,"1,421"
E01025447,"1,221"
E01025459,"1,677"
E01025460,"2,069"
E07000127,"112,742"
E01025496,"1,253"
E01025497,"1,509"
E01025498,"1,408"
E01025530,"1,381"
E01025532,"1,522"
E01025533,"1,621"
E01025507,"1,610"
E01025508,"1,333"
E01025509,"1,168"
E01025513,"2,008"
E01025531,"1,173"
E01025474,"1,219"
E01025495,"2,102"
E01025514,"2,317"
E01025515,"1,643"
E01025483,"2,391"
E01025484,"2,021"
E01025485,"1,693"
E01025486,"1,642"
E01025487,"1,655"
E01025510,"1,397"
E01025511,"1,173"
E01025512,"1,280"
E01025538,"1,550"
E01025539,"1,388"
E01025499,"1,405"
E01025501,"1,120"
E01025502,"1,574"
E01025516,"1,539"
E01025517,"1,585"
E01025519,"1,244"
E01025488,"2,505"
E01025489,"1,457"
E01025490,"1,743"
E01025500,"1,593"
E01025518,"1,496"
E01025479,"1,965"
E01025491,"2,069"
E01025506,"1,967"
E01025468,"1,673"
E01025469,"1,549"
E01025470,"1,525"
E01025522,"1,123"
E01025471,"1,503"
E01025480,"1,333"
E01025481,"1,442"
E01025482,"1,433"
E01025520,"1,224"
E01025521,"1,731"
E01025523,"1,687"
E01025524,"1,438"
E01025525,"1,612"
E01025526,"1,636"
E01025472,"1,434"
E01025473,"1,401"
E01025475,"1,440"
E01025476,"1,400"
E01025477,"1,228"
E01025478,"1,174"
E01025492,"1,314"
E01025527,"1,397"
E01025528,"1,892"
E01025529,"1,861"
E01025493,"1,663"
E01025494,"1,645"
E01025503,"1,374"
E01025504,"1,134"
